719 Albert (1911 MT),.5517268415963454,2.629738066539393,1.178840988861934,11.55292421107345,4.080635144216852,,15.5,
2059 Baboquivari (1963 UA),.5292804237957552,2.646661165685689,1.2458352222678,11.03052013590615,4.047487109103579,,15.8,
2063 Bacchus (1977 HB),.3493591249202496,1.077812851637865,.7012690969618616,9.432421784288698,1.454356606313868,,17.2,
2102 Tantalus (1975 YA),.2991000058170806,1.290060258801541,.9042032278896155,64.0063077514732,1.675917289713466,,16.0,
2135 Aristaeus (1977 HA),.5030568187370166,1.599622026216945,.7949212585265883,23.05992315714791,2.404322793907303,,17.94,
2202 Pele (1972 RA),.5115970189266847,2.291704352823638,1.119275237657757,8.737785129387316,3.464133467989518,,17.2,
2329 Orthos (1976 WA),.6566756362567323,2.40587526707077,.8259955953127365,24.42667425214775,3.985754938828804,,14.5,
3271 Ul (1982 RB),.3956582773109349,2.102063492423799,1.270364672213191,25.06949391230756,2.933762312634407,,16.5,
3352 McAuliffe (1981 CW),.369191739099735,1.878614170699363,1.185045337921458,4.773205821170335,2.572183003477267,,15.8,
3553 Mera (1985 JA),.32015288347261,1.64452373421478,1.118024718766774,36.76973359573877,2.171022749662785,,16.4,
3752 Camillo (1985 PA),.3018052851883026,1.413391808062896,.9868226903476633,55.55979898808901,1.83996092577813,,15.3,
3753 Cruithne (1986 TO),.5148733644621185,.9976816603819487,.4840019472389421,19.80760474654802,1.511361373524955,,15.6,
3838 Epona (1986 WA),.7024442560958045,1.504780391156375,.4477560487029815,29.21621978042358,2.561804733609769,,15.6,
4183 Cuno (1959 LM),.6344144294139755,1.982206164518326,.7246659716745675,6.707521707559523,3.239746357362085,,14.4,
4257 Ubasti (1987 QA),.4683096248318424,1.647171395364078,.8757851771673845,40.71534067691763,2.418557613560772,,15.8,
4341 Poseidon (1987 KF),.6796902274570599,1.834965553278105,.5877573989946402,11.8549503072367,3.08217370756157,,15.9,
4401 Aditi (1985 TB),.5649841423032546,2.580149221893112,1.122405826747423,26.6493560947873,4.037892617038802,,15.9,
4450 Pan (1987 SY),.5864933186651714,1.442395164170868,.5964400375097008,5.51989050320705,2.288350290832035,,17.1,
4486 Mithra (1987 SB),.6628446985726222,2.199204888624779,.7414735871248503,3.039665074231756,3.656936190124708,,15.6,
4487 Pocahontas (1987 UA),.2965367794163661,1.730516006750518,1.217354363380249,16.40223488954458,2.243677650120787,,17.4,
4503 Cleobulus (1989 WM),.5231174552885598,2.707570140310733,1.291192938496094,2.513412837497085,4.123947342125373,,15.6,
4581 Asclepius (1989 FC),.357007667930095,1.022458029677507,.6574326729459403,4.919255454530932,1.387483386409074,,20.7,
4596 (1981 QB),.5186201805470282,2.240191911943214,1.078383178111232,37.09104965600016,3.402000645775196,,16.0,
4947 Ninkasi (1988 TJ1),.1684373759384674,1.370055461919931,1.139286915023973,15.65100399527429,1.600824008815889,,18.0,
4953 (1990 MU),.6576228891864023,1.621094051777664,.5550254978047454,24.39091291691032,2.687162605750583,,14.1,
4957 Brucemurray (1990 XJ),.2189133226410069,1.565557495187294,1.222836102130311,35.00690892164776,1.908278888244277,,14.9,
5011 Ptah (6743 P-L),.5000382868156886,1.635695505800225,.8177851273277592,7.407365029659209,2.453605884272691,,16.4,
5131 (1990 BG),.5692316143665255,1.486098504911331,.6401642538529743,36.42553145804288,2.332032755969688,,14.7,
5143 Heracles (1991 VL),.7722600029221242,1.833661640169897,.4175980965741053,9.035468552820005,3.249725183765688,,13.8,
5189 (1990 UQ),.478095361665562,1.551625375460192,.8098004804100878,3.583436114102389,2.293450270510295,,17.8,
5324 Lyapunov (1987 SL),.6122025998653471,2.972253991052616,1.15263237027005,19.5477205153475,4.791875611835181,,15.5,
5381 Sekhmet (1991 JY),.2962231574219994,.9474740964793358,.6668103280446708,48.9678586541502,1.228137864914001,,16.5,
5496 (1973 NA),.6358560062494519,2.435384790589891,.8868307439647451,67.9947791457173,3.983938837215037,,16.0,
5590 (1990 VA),.2794450053365112,.9856136816609271,.7101888611294509,14.18560317482355,1.261038502192403,,19.7,
5620 Jasonwheeler (1990 OA),.4221245586599573,2.160548263503179,1.248527781308362,7.870502795712801,3.072568745697995,,17.0,
5626 (1991 FE),.4541254066328956,2.194792843991327,1.198081651238796,3.854221969916837,3.191504036743858,,14.2,
5645 (1990 SP),.3873627423163671,1.35489072796614,.8300565400421573,13.50734133270472,1.879724915890123,,17.1,
5653 Camarillo (1992 WD5),.3043175110188752,1.794066687414036,1.248100778498318,6.874318194888069,2.340032596329753,,16.1,
5660 (1974 MA),.7622086047109154,1.785681488787101,.4246196927605746,38.06955751722418,3.146743284813628,,15.4,
5693 (1993 EA),.5852713946299506,1.271020879401863,.5271287167105483,5.055385509014803,2.014913042093177,,16.6,
5731 Zeus (1988 VP4),.6537244563989695,2.263440052140066,.7837739344631461,11.42972303151073,3.743106169816985,,15.7,
5786 Talos (1991 RC),.8268359287365965,1.081452070019167,.1872686433207543,23.23238444670338,1.97563549671758,,17.1,
5828 (1991 AM),.6950661973622454,1.698188653089175,.517835123582769,30.1186132709475,2.878542182595582,,15.9,
5836 (1993 MF),.5355113109939092,2.44421317613436,1.135309373834062,7.9406515260708,3.753116978434658,,14.7,
5863 Tara (1983 RB),.5066601143553664,2.221649027499722,1.096028077169224,19.47424992923737,3.347269977830219,,15.6,
5869 Tanith (1988 VN4),.3210706441404974,1.812435037267272,1.230515352389063,17.92774995481747,2.394354722145481,,17.2,
5879 Almeria (1992 CH1),.2893851680909956,1.624669022684618,1.154513904462796,21.57557772588135,2.094824140906439,,17.4,
6037 (1988 EG),.4995507668573422,1.271174715341874,.6361584114831773,3.497343486322201,1.906191019200572,,18.7,
6047 (1991 TB1),.3522095898508897,1.454407186468636,.9421510278463315,23.47336064442818,1.966663345090941,,17.8,
6050 Miwablock (1992 AE),.4354774610838407,2.203080951688064,1.243688852284774,6.404489501540614,3.162473051091354,,14.8,
6053 (1993 BW3),.5282829342963049,2.147856702277542,1.013180661150377,21.58687372468151,3.282532743404706,,14.8,
6239 Minos (1989 QF),.4127581904525923,1.151550578459956,.6762386454801885,3.944954759005716,1.626862511439723,,18.4,
6455 (1992 HE),.5720875028684844,2.24134059259168,.9590976498981368,37.32942122331691,3.523583535285224,,13.8,
6456 Golombek (1992 OM),.4095212054245431,2.192580239743611,1.294672136973774,8.226279816551868,3.090488342513449,,15.9,
6491 (1991 OA),.590445192658584,2.501034852428154,1.024310847140379,5.943828938921804,3.977758857715929,,18.9,
6569 Ondaatje (1993 MO),.2209927565095487,1.626094019144028,1.266739019509698,22.64280320280668,1.985449018778357,,16.4,
6611 (1993 VW),.4845072466901196,1.695973703567566,.8742621539931995,8.695792509664479,2.517685253141933,,16.8,
7025 (1993 QA),.3150050723664542,1.475818846529115,1.010928423978434,12.60703062284792,1.940709269079796,,18.3,
7088 Ishtar (1992 AA),.3906805968073555,1.980558865976316,1.206792946204589,8.300824415711725,2.754324785748042,,16.7,
7092 Cadmus (1992 LC),.6980858125239034,2.535256280273226,.7654298399023619,17.80786531548998,4.30508272064409,,15.0,
7236 (1987 PA),.5594302291948694,2.723774546955313,1.200012727876951,16.33182935611463,4.247536366033676,,18.3,
7336 Saunders (1989 RS1),.4791619790636697,2.307726801614661,1.201951860214707,7.169069611545684,3.413501743014614,,18.8,
7341 (1991 VK),.5067424621410147,1.841714046690785,.9084393361110049,5.420014024053683,2.774988757270565,,16.7,
7350 (1993 VA),.3910668227386854,1.355614131758474,.8254784203920262,7.262237161228902,1.885749843124923,,17.0,
7358 Oze (1995 YA3),.5027009827908594,2.198101651531898,1.093113791032602,4.658781834795336,3.303089512031194,,14.6,
7474 (1992 TC),.2921894237942398,1.565797990250685,1.108288377701159,7.08754412021827,2.023307602800211,,18.0,
7480 Norwan (1994 PC),.3168962093179166,1.567844486717602,1.071000512076799,9.45431376868946,2.064688461358405,,17.0,
7482 (1994 PC1),.328307065777429,1.346295791161308,.9042973702966369,33.48909091618885,1.78829421202598,,16.8,
7753 (1988 XB),.4818729389090671,1.467627818335862,.7604176882896579,3.122888206342673,2.174837948382067,,18.6,
7822 (1991 CS),.1646129456383058,1.12276758957804,.9379455093903782,37.12235267190997,1.307589669765701,,17.4,
7839 (1994 ND),.5176076925036468,2.166974590582987,1.045331873037292,27.15532755119678,3.288617308128681,,17.8,
7888 (1993 UC),.6641931610222916,2.436219021503197,.8180990086683544,26.07742144169952,4.05433903433804,,15.1,
7889 (1994 LX),.3463430487625193,1.261517956041979,.8245999810777386,36.90724240349477,1.69843593100622,,15.1,
7977 (1977 QQ5),.4653954677316382,2.227156535969079,1.190647978200174,25.16923123039038,3.263665093737984,,15.1,
8034 Akka (1992 LR),.4096502705064921,1.830011274676885,1.080346660975569,2.023569947168775,2.579675888378201,,17.9,
8035 (1992 TB),.4621969960749738,1.341526896924945,.7214771950124543,28.30814645104978,1.961576598837436,,17.1,
8037 (1993 HO1),.4179777026824965,1.98619608020537,1.15601040552415,5.908649512023821,2.81638175488659,,16.4,
8176 (1991 WA),.6430703721144597,1.574814645830224,.5620980055248809,39.60019186797577,2.587531286135568,,16.9,
8201 (1994 AH2),.7068419211245049,2.537978391943723,.7440288696097401,9.554145133038814,4.331927914277706,,15.8,
8507 (1991 CB1),.5946327162114075,1.687541530487289,.6840741264940766,14.58989215328546,2.691008934480501,,17.3,
8566 (1996 EN),.4305407030294729,1.506357062431248,.8578090337586866,37.97513747842982,2.154905091103809,,16.3,
8567 (1996 HW1),.4485907792623689,2.045837545783194,1.128093686876099,8.43670129602353,2.96358140469029,,15.3,
8709 Kadlu (1994 JF1),.4890262771932207,2.529029057673123,1.292267392685756,3.515531979153395,3.765790722660489,,17.0,
9058 (1992 JB),.3596769422127497,1.556491845668692,.9966576180394977,16.08015727650939,2.116326073297886,,17.8,
9162 Kwiila (1987 OA),.5952748597158408,1.496257639214783,.6055730829324478,9.013478198051633,2.386942195497118,,17.9,
9172 Abhramu (1989 OB),.5538109486059407,2.705150774750679,1.20700865806391,7.847633256489405,4.203292891437449,,16.4,
9202 (1993 PB),.6075038946204246,1.423734147721068,.5588101080764282,40.82821426621125,2.288658187365708,,15.8,
9400 (1994 TW1),.5778191355501876,2.59176325133648,1.094192849898492,36.01050651236996,4.089333652774469,,14.8,
9950 ESA (1990 VB),.5308084518720065,2.441270723940817,1.145423590365339,14.57573045288569,3.737117857516294,,16.2,
10115 (1992 SK),.3247272463995954,1.248417630789799,.8430224111867211,15.32223268488744,1.653812850392878,,17.0,
10145 (1994 CK1),.6318588196721819,1.901500370059493,.7000205906274845,4.554215099694332,3.102980149491501,,16.9,
10150 (1994 PN),.5431382231239403,2.375328104378057,1.085196618429801,45.95732212465116,3.665459590326312,,15.2,
10165 (1995 BL2),.5039088417433006,1.234617622292647,.6124828862472915,23.90051952312166,1.856752358338003,,17.3,
10302 (1989 ML),.1364266934478961,1.272154039120639,1.098598270007024,4.378071166264217,1.445709808234253,,19.3,
10563 Izhdubar (1993 WD),.2663756993891989,1.006893343866579,.7386814251837901,63.46112835825267,1.275105262549369,,16.8,
10636 (1998 QK56),.5133693264249016,1.883365864698656,.9165035993266547,13.5624802497288,2.850228130070658,,17.5,
10860 (1995 LE),.5739636475816493,2.578265828665977,1.098434969209729,4.148457075032272,4.058096688122225,,17.2,
11054 (1991 FA),.4471329850512205,1.979265614515385,1.094270672087883,3.078044887928771,2.864260556942887,,16.9,
11066 Sigurd (1992 CC1),.3751684443860628,1.391593363768826,.8695114462657069,36.88456770708333,1.913675281271944,,15.2,
11284 Belenus (1990 BA),.3374225081363498,1.740060116435549,1.152924667639837,1.992929113653641,2.327195565231261,,18.1,
11311 Peleus (1993 XN2),.5354453911733289,2.117483471118559,.9836867056224241,25.43050424565648,3.251280236614695,,16.1,
11398 (1998 YP11),.3887063054914976,1.720567920249747,1.051772320622278,15.02626252233328,2.389363519877217,,16.3,
11405 (1999 CV3),.3937536817104003,1.459666849174418,.8849176532413712,22.86298271034145,2.034416045107465,,15.2,
11500 Tomaiyowit (1989 UR),.3558717992926644,1.079857375676636,.6955665884151367,10.30927505957688,1.464148162938135,,18.4,
11885 Summanus (1990 SS),.4747971959035119,1.703447004244107,.8946551432587674,19.41887646451544,2.512238865229448,,18.5,
12538 (1998 OH),.4060454514728267,1.541404112293848,.9155239836154206,24.52659876368304,2.167284240972275,,15.8,
12711 Tukmit (1991 BB),.2722262331416003,1.186344419248074,.8633903467876111,38.4879934394222,1.509298491708536,,15.8,
12923 Zephyr (1999 GK4),.4916984397569655,1.962919459454955,.9977550238723674,5.299411913140944,2.928083895037542,,15.8,
13553 Masaakikoyama (1992 JE),.4642921565653693,2.188991469295634,1.172659899313168,5.874154869798493,3.2053230392781,,16.3,
13651 (1997 BR),.3056229952213405,1.335293828653324,.9271973292397238,17.24871639907674,1.743390328066924,,17.6,
15745 Yuliya (1991 PM5),.2553142025739724,1.719448618737866,1.280448965777889,14.42815029870112,2.158448271697842,,17.2,
15817 Lucianotesi (1994 QC),.1182678317354038,1.324639568211183,1.167977318647925,13.87250214910252,1.481301817774441,,18.5,
16064 Davidharvey (1999 RH27),.5892928151328299,2.84984350193732,1.170451201992674,4.539266145822507,4.529235801881967,,16.8,
16636 (1993 QP),.4693379621527489,2.307884947813446,1.22470692952368,7.244529714085362,3.391062966103211,,18.7,
16657 (1993 UB),.4613626698874025,2.27651946019706,1.226218363989916,24.97673341543231,3.326820556404203,,16.6,
16816 (1997 UF9),.6039687938219668,1.442386656080465,.5712301271826463,25.9080582951012,2.313543184978283,,16.1,
